match_id,date,league,season,home_team,away_team,status,hkjc_frontend_id,hkjc_tournament_code,hkjc_tournament_name_ch,hkjc_home_team_ch,hkjc_away_team_ch,hkjc_live_event_code,data_source,home_close_odds,draw_close_odds,away_close_odds,hkjc_had_updated_at,home_open_odds,draw_open_odds,away_open_odds,hkjc_hdc_home_close_odds,hkjc_hdc_away_close_odds,hkjc_hdc_condition,asian_handicap,hkjc_hdc_updated_at,hkjc_ttg_updated_at,hkjc_ttg_0_odds,hkjc_ttg_1_odds,hkjc_ttg_2_odds,hkjc_ttg_3_odds,hkjc_ttg_4_odds,hkjc_ttg_5_odds,hkjc_ttg_6_odds,hkjc_ttg_7plus_odds,home_team_raw,away_team_raw
50064469,2026-03-21T12:00:00.000+08:00,Australian Division 1,2026,Brisbane Roar,Wellington Phoenix,PREEVENT,FB5917,AD1,澳洲職業聯賽,布里斯班獅吼,威靈頓鳳凰,BETRADAR,hkjc,1.79,3.4,3.55,2026-03-19T19:30:01.589+08:00,1.79,3.4,3.55,1.65,2.17,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,10.0,4.5,3.4,3.7,5.0,8.25,18.0,28.0,,
50064478,2026-03-21T13:00:00.000+08:00,J1 100Y Vision League,2026,Fagiano Okayama,V-Varen Nagasaki,PREEVENT,FB5921,JV1,日職百年構想聯賽,岡山綠雉,長崎成功丸,BETRADAR,hkjc,2.08,3.2,2.93,2026-03-19T19:30:01.589+08:00,2.08,3.2,2.93,1.9,1.86,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,8.75,3.85,3.3,3.8,5.7,9.75,22.0,30.0,,
50064473,2026-03-21T13:00:00.000+08:00,J2 J3 100Y Vision League,2026,Hokkaido Consadole Sapporo,Ventforet Kofu,PREEVENT,FB5919,JV2,日乙日丙百年構想聯賽,北海道札幌岡薩多,甲府風林,,hkjc,2.01,3.15,3.15,2026-03-19T19:30:01.589+08:00,2.01,3.15,3.15,1.85,1.91,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,8.0,3.9,3.25,3.85,5.9,10.0,23.0,30.0,,
50064472,2026-03-21T13:00:00.000+08:00,J2 J3 100Y Vision League,2026,Blaublitz Akita,Vanraure Hachinohe,PREEVENT,FB5918,JV2,日乙日丙百年構想聯賽,秋田藍閃電,八戶雲羅里,,hkjc,2.05,3.0,3.2,2026-03-19T19:30:01.589+08:00,2.05,3.0,3.2,1.86,1.9,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,6.3,3.4,3.15,3.95,6.8,14.0,30.0,50.0,,
50064475,2026-03-21T13:00:00.000+08:00,J2 J3 100Y Vision League,2026,Jubilo Iwata,RB Omiya Ardija,PREEVENT,FB5920,JV2,日乙日丙百年構想聯賽,磐田山葉,RB大宮松鼠,,hkjc,3.35,3.65,1.78,2026-03-19T19:30:01.589+08:00,3.35,3.65,1.78,,,,,,2026-03-19T19:30:01.589+08:00,12.5,4.95,3.65,3.65,4.8,7.0,14.5,22.0,,
50064480,2026-03-21T13:00:00.000+08:00,J2 J3 100Y Vision League,2026,Matsumoto Yamaga,FC Gifu,PREEVENT,FB5922,JV2,日乙日丙百年構想聯賽,松本山雅,FC岐阜,,hkjc,2.3,3.35,2.5,2026-03-19T19:30:01.589+08:00,2.3,3.35,2.5,,,,,,2026-03-19T19:30:01.589+08:00,10.0,4.3,3.4,3.7,5.2,8.5,18.0,30.0,,
50064481,2026-03-21T13:00:00.000+08:00,J2 J3 100Y Vision League,2026,Tegevajaro Miyazaki,Roasso Kumamoto,PREEVENT,FB5923,JV2,日乙日丙百年構想聯賽,宮崎棒牛鳥,熊本羅亞素,,hkjc,1.97,3.25,3.15,2026-03-19T19:30:01.589+08:00,1.97,3.25,3.15,,,,,,2026-03-19T19:30:01.589+08:00,8.75,4.0,3.3,3.8,5.5,9.75,21.0,30.0,,
50064785,2026-03-21T13:00:00.000+08:00,Korean Division 2,2026,Seongnam Ilhwa Chunma,Chungnam Asan,PREEVENT,FB5980,KD2,南韓乙組聯賽,FC城南,忠南牙山,,hkjc,2.24,3.0,2.83,2026-03-19T19:30:01.589+08:00,2.24,3.0,2.83,,,,,,2026-03-19T19:30:01.589+08:00,7.75,3.9,3.2,3.9,5.9,10.5,23.0,30.0,Seongnam FC,
50064793,2026-03-21T13:00:00.000+08:00,Korean Division 1,2026,Daejeon Citizen,Jeonbuk Motors,PREEVENT,FB5984,KD1,南韓職業聯賽,大田市民,全北汽車,BETRADAR,hkjc,2.86,3.05,2.2,2026-03-19T19:30:01.589+08:00,2.86,3.05,2.2,1.77,2.0,0.0/+0.5,0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,8.0,3.9,3.25,3.9,5.8,10.0,20.0,28.0,,
50064484,2026-03-21T13:30:00.000+08:00,J1 100Y Vision League,2026,Avispa Fukuoka,Gamba Osaka,PREEVENT,FB5924,JV1,日職百年構想聯賽,福岡黃蜂,大阪飛腳,BETRADAR,hkjc,3.25,3.2,1.95,2026-03-19T19:30:01.589+08:00,3.25,3.2,1.95,1.99,1.78,0.0/+0.5,0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,7.75,3.8,3.2,3.9,5.8,10.5,26.0,35.0,,
50065021,2026-03-21T14:00:00.000+08:00,Australian NPL - New South Wales,2026,Sydney Olympic,Western Sydney Wanderers B,PREEVENT,FB6002,ANS,澳洲全國聯賽 - 新南威爾斯,悉尼奧林匹克,西悉尼流浪者B隊,,hkjc,2.03,3.65,2.72,2026-03-19T19:30:01.589+08:00,2.03,3.65,2.72,,,,,,2026-03-19T19:30:01.589+08:00,16.0,5.9,3.9,3.65,4.4,6.5,11.0,16.0,,
50065019,2026-03-21T14:00:00.000+08:00,Australian NPL - New South Wales,2026,Southern Districts Raiders,Manly Utd,PREEVENT,FB6000,ANS,澳洲全國聯賽 - 新南威爾斯,南區奇兵,曼利聯,,hkjc,2.54,3.4,2.25,2026-03-19T19:30:01.589+08:00,2.54,3.4,2.25,1.96,1.76,0.0,0.0,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,11.5,4.6,3.5,3.65,4.95,7.75,16.0,24.0,,
50064486,2026-03-21T14:00:00.000+08:00,Women Australian Division 1,2026,Perth Glory Women,Central Coast Mariners Women,PREEVENT,FB5926,AD1W,女子澳洲職業聯賽,珀斯光輝女足,中岸水手女足,,hkjc,2.73,3.3,2.11,2026-03-19T19:30:01.589+08:00,2.73,3.3,2.11,1.78,1.92,0.0/+0.5,0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,10.5,4.4,3.3,3.7,4.9,7.75,16.0,26.0,,
50064485,2026-03-21T14:10:00.000+08:00,Australian Division 1,2026,Melbourne Victory,Central Coast Mariners,PREEVENT,FB5925,AD1,澳洲職業聯賽,墨爾本勝利,中岸水手,BETRADAR,hkjc,1.28,4.8,7.0,2026-03-19T19:30:01.589+08:00,1.28,4.8,7.0,1.79,1.98,-1.0/-1.5,-1.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,17.0,6.5,3.95,3.7,4.3,6.2,11.0,13.0,,
50065020,2026-03-21T14:30:00.000+08:00,Australian NPL - New South Wales,2026,NWS Spirit,Rockdale Ilinden,PREEVENT,FB6001,ANS,澳洲全國聯賽 - 新南威爾斯,NWS精神,洛克達爾以利亞日,,hkjc,2.58,3.65,2.12,2026-03-19T19:30:01.589+08:00,2.58,3.65,2.12,1.76,1.97,0.0/+0.5,0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,16.0,5.9,3.95,3.65,4.45,6.5,11.0,14.5,,
50065018,2026-03-21T14:45:00.000+08:00,Australian NPL - New South Wales,2026,APIA Leichhardt,Sutherland Sharks,PREEVENT,FB5999,ANS,澳洲全國聯賽 - 新南威爾斯,萊卡特,薩瑟蘭鯊魚,,hkjc,1.27,5.0,6.7,2026-03-19T19:30:01.589+08:00,1.27,5.0,6.7,1.75,1.98,-1.0/-1.5,-1.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,20.0,7.0,4.25,3.7,4.2,6.0,10.0,10.5,,
50065181,2026-03-21T15:30:00.000+08:00,Australian NPL - New South Wales,2026,St George FC,Marconi Stallions,PREEVENT,FB6009,ANS,澳洲全國聯賽 - 新南威爾斯,聖佐治FC,馬可尼駿馬,,hkjc,3.2,3.5,1.87,2026-03-19T19:30:01.589+08:00,3.2,3.5,1.87,2.03,1.71,0.0/+0.5,0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,11.5,4.65,3.5,3.7,4.9,7.5,16.0,26.0,,
50064786,2026-03-21T15:30:00.000+08:00,Korean Division 2,2026,Chungbuk Cheongju,Ansan Greeners,PREEVENT,FB5981,KD2,南韓乙組聯賽,忠北清州,安山綠人,,hkjc,1.86,3.15,3.6,2026-03-19T19:30:01.589+08:00,1.86,3.15,3.6,,,,,,2026-03-19T19:30:01.589+08:00,8.0,4.0,3.25,3.9,5.6,10.0,22.0,30.0,,
50064788,2026-03-21T15:30:00.000+08:00,Korean Division 2,2026,Cheonan City,Seoul E-Land,PREEVENT,FB5982,KD2,南韓乙組聯賽,天安城,首爾衣戀,,hkjc,4.05,3.3,1.71,2026-03-19T19:30:01.589+08:00,4.05,3.3,1.71,1.71,2.08,+0.5/+1.0,0.75,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,8.5,4.2,3.25,3.8,5.4,9.75,20.0,28.0,,
50065026,2026-03-21T16:00:00.000+08:00,Australian NPL - Queensland,2026,Brisbane City,Olympic FC,PREEVENT,FB6005,AQL,澳洲全國聯賽 - 昆士蘭,布里斯班城,奧林匹克FC,,hkjc,2.09,3.7,2.6,2026-03-19T19:30:01.589+08:00,2.09,3.7,2.6,1.94,1.79,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,17.0,6.3,4.0,3.65,4.45,6.3,10.0,13.5,,
50065023,2026-03-21T16:15:00.000+08:00,Australian NPL - New South Wales,2026,St George City,Wollongong Wolves,PREEVENT,FB6003,ANS,澳洲全國聯賽 - 新南威爾斯,聖佐治城,臥龍崗狼隊,,hkjc,2.08,3.35,2.83,2026-03-19T19:30:01.589+08:00,2.08,3.35,2.83,1.9,1.82,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,9.75,4.2,3.4,3.7,5.3,8.75,18.0,28.0,,
50065307,2026-03-21T17:00:00.000+08:00,Women Asian Cup,2026,Australia Women,Japan Women,PREEVENT,FB5902,ASCW,女子亞洲盃,澳洲女足,日本女足,BETRADAR,hkjc,5.5,3.7,1.47,2026-03-19T12:01:07.534+08:00,5.5,3.7,1.47,2.09,1.7,+0.5/+1.0,0.75,2026-03-19T12:01:07.534+08:00,2026-03-19T12:01:07.534+08:00,9.5,4.85,3.45,3.75,4.9,8.0,17.0,27.0,,
50065025,2026-03-21T17:00:00.000+08:00,Australian NPL - Queensland,2026,Moreton City Excelsior,Rochedale Rovers,PREEVENT,FB6004,AQL,澳洲全國聯賽 - 昆士蘭,摩頓城精英隊,羅奇代爾流浪,,hkjc,1.27,5.1,6.5,2026-03-19T19:30:01.589+08:00,1.27,5.1,6.5,1.74,2.0,-1.0/-1.5,-1.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,26.0,8.0,4.55,3.8,4.1,5.5,8.25,9.5,,
50064487,2026-03-21T19:00:00.000+08:00,Thai League 1,2026,Ayutthaya Utd,Nakhon Ratchasima,PREEVENT,FB5927,TL1,泰國甲組聯賽,大城聯,那空拉查斯馬,,hkjc,1.44,3.85,5.5,2026-03-19T19:30:01.589+08:00,1.44,3.85,5.5,1.95,1.82,-1.0,-1.0,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,10.0,4.6,3.4,3.7,5.0,8.0,18.0,30.0,,
50064489,2026-03-21T19:30:00.000+08:00,Thai League 1,2026,Chonburi,Sukhothai,PREEVENT,FB5928,TL1,泰國甲組聯賽,春武里,素可泰,,hkjc,1.49,3.8,5.0,2026-03-19T19:30:01.589+08:00,1.49,3.8,5.0,1.74,2.05,-0.5/-1.0,-0.75,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,10.5,4.7,3.45,3.6,5.0,8.0,17.0,28.0,,
50064493,2026-03-21T20:00:00.000+08:00,German Division 2,2026,1. FC Nürnberg,Kaiserslautern,PREEVENT,FB5932,GD2,德國乙組聯賽,紐倫堡,凱沙羅頓,BETRADAR,hkjc,1.89,3.5,3.15,2026-03-19T19:30:01.589+08:00,1.89,3.5,3.15,1.74,2.05,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,13.0,5.3,3.7,3.7,4.65,6.9,13.0,19.0,Nurnberg,
50064492,2026-03-21T20:00:00.000+08:00,German Division 2,2026,SC Paderborn,Dresden,PREEVENT,FB5931,GD2,德國乙組聯賽,柏達邦,特雷斯登,BETRADAR,hkjc,1.62,3.7,4.05,2026-03-19T19:30:01.589+08:00,1.62,3.7,4.05,1.92,1.84,-0.5/-1.0,-0.75,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,13.0,5.4,3.65,3.65,4.6,6.9,13.5,20.0,Paderborn,
50064491,2026-03-21T20:00:00.000+08:00,German Division 2,2026,Elversberg,Bielefeld,PREEVENT,FB5930,GD2,德國乙組聯賽,艾華斯堡,比勒費爾德,BETRADAR,hkjc,1.73,3.55,3.65,2026-03-19T19:30:01.589+08:00,1.73,3.55,3.65,2.08,1.71,-0.5/-1.0,-0.75,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,13.0,5.4,3.7,3.65,4.6,6.9,13.5,19.0,,
50064490,2026-03-21T20:00:00.000+08:00,Thai League 1,2026,Uthai Thani,Lamphun Warriors,PREEVENT,FB5929,TL1,泰國甲組聯賽,烏泰他尼,南奔勇士,,hkjc,2.03,3.2,3.05,2026-03-19T19:30:01.589+08:00,2.03,3.2,3.05,1.87,1.89,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,9.75,4.4,3.3,3.8,5.1,8.75,18.0,30.0,,
50064378,2026-03-21T20:30:00.000+08:00,Eng Premier,2026,Brighton and Hove Albion,Liverpool,PREEVENT,FB5911,EPL,英格蘭超級聯賽,白禮頓,利物浦,BETRADAR,hkjc,2.73,3.4,2.14,2026-03-19T19:30:01.589+08:00,2.73,3.4,2.14,1.8,1.97,0.0/+0.5,0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,13.5,5.4,3.8,3.7,4.55,6.9,12.0,17.0,Brighton,
50064494,2026-03-21T20:30:00.000+08:00,Thai League 1,2026,Rayong,Kanchanaburi Power,PREEVENT,FB5933,TL1,泰國甲組聯賽,羅勇,北碧府動力,,hkjc,1.76,3.45,3.65,2026-03-19T19:30:01.589+08:00,1.76,3.45,3.65,2.12,1.68,-0.5/-1.0,-0.75,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,10.5,4.75,3.4,3.7,4.95,8.0,16.0,27.0,,
50064497,2026-03-21T21:00:00.000+08:00,Spanish Division 1,2026,CF Elche,RCD Mallorca,PREEVENT,FB5934,SFL,西班牙甲組聯賽,艾爾切,馬略卡,BETRADAR,hkjc,2.01,3.1,3.2,2026-03-19T19:30:01.589+08:00,2.01,3.1,3.2,1.84,1.92,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,7.75,3.9,3.25,3.9,5.8,10.0,24.0,30.0,,Mallorca
50064691,2026-03-21T22:00:00.000+08:00,Italian Division 1,2026,Parma,Cremonese,PREEVENT,FB5979,ISA,意大利甲組聯賽,帕爾馬,克雷莫納,BETRADAR,hkjc,1.82,3.05,3.9,2026-03-19T19:30:01.589+08:00,1.82,3.05,3.9,1.65,2.17,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,7.0,3.9,3.15,3.9,5.8,11.5,28.0,35.0,,
50064500,2026-03-21T22:30:00.000+08:00,German Division 1,2026,1. FC Köln,Monchengladbach,PREEVENT,FB5935,GSL,德國甲組聯賽,科隆,慕遜加柏,BETRADAR,hkjc,2.19,3.3,2.68,2026-03-19T19:30:01.589+08:00,2.19,3.3,2.68,2.02,1.76,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,11.5,4.95,3.55,3.7,4.85,7.25,15.0,23.0,Cologne,
50064501,2026-03-21T22:30:00.000+08:00,German Division 1,2026,Bayern Munich,1. FC Union Berlin,PREEVENT,FB5936,GSL,德國甲組聯賽,拜仁慕尼黑,柏林聯,BETRADAR,hkjc,1.08,7.5,14.0,2026-03-19T19:30:01.589+08:00,1.08,7.5,14.0,1.82,1.95,-2.0/-2.5,-2.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,30.0,8.75,5.0,3.9,4.0,5.3,7.75,8.0,,Union Berlin
50064502,2026-03-21T22:30:00.000+08:00,German Division 1,2026,VfL Wolfsburg,Werder Bremen,PREEVENT,FB5937,GSL,德國甲組聯賽,禾夫斯堡,雲達不來梅,BETRADAR,hkjc,2.21,3.35,2.62,2026-03-19T19:30:01.589+08:00,2.21,3.35,2.62,2.05,1.74,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,12.5,5.0,3.65,3.7,4.75,7.0,14.0,21.0,Wolfsburg,
50064503,2026-03-21T22:30:00.000+08:00,German Division 1,2026,1. FC Heidenheim,Bayer Leverkusen,PREEVENT,FB5938,GSL,德國甲組聯賽,海登咸,利華古遜,BETRADAR,hkjc,4.9,4.2,1.44,2026-03-19T19:30:01.589+08:00,4.9,4.2,1.44,1.87,1.89,+1.0,1.0,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,17.0,6.4,4.0,3.65,4.3,6.2,11.0,14.0,Heidenheim,Leverkusen
50065266,2026-03-21T22:57:00.000+08:00,Cup Competition,2026,Huachipato,Deportes Concepcion,PREEVENT,FB6028,CUP,盃賽,侯治柏度,康塞普森體育,,hkjc,2.03,3.15,3.1,2026-03-19T19:30:01.589+08:00,2.03,3.15,3.1,,,,,,2026-03-19T19:30:01.589+08:00,8.75,4.05,3.3,3.85,5.4,9.75,20.0,30.0,,
50064010,2026-03-21T23:00:00.000+08:00,Scottish Premier,2026,Motherwell,Hibernian FC,PREEVENT,FB5907,SPL,蘇格蘭超級聯賽,馬瑟韋爾,喜伯年,,hkjc,1.85,3.4,3.35,2026-03-19T19:30:01.589+08:00,1.85,3.4,3.35,,,,,,2026-03-19T19:30:01.589+08:00,11.0,4.7,3.45,3.75,4.9,7.75,16.0,25.0,,Hibernian
50065042,2026-03-21T23:00:00.000+08:00,Norwegian Division 1,2026,Start,Aalesund,PREEVENT,FB6030,NTL,挪威超級聯賽,史達,阿里辛特,BETRADAR,hkjc,1.97,3.45,2.98,2026-03-19T19:44:45.862+08:00,1.97,3.45,2.98,,,,,,2026-03-19T19:44:45.862+08:00,13.5,5.4,3.75,3.7,4.5,6.9,13.0,18.0,,
50064085,2026-03-21T23:00:00.000+08:00,Scottish Premier,2026,Heart of Midlothian FC,Dundee,PREEVENT,FB5909,SPL,蘇格蘭超級聯賽,赫斯,登地,,hkjc,1.3,4.45,7.0,2026-03-19T19:30:01.589+08:00,1.3,4.45,7.0,,,,,,2026-03-19T19:30:01.589+08:00,13.5,5.2,3.7,3.6,4.65,6.9,14.0,20.0,Hearts,
50064377,2026-03-21T23:00:00.000+08:00,Eng Premier,2026,Fulham,Burnley,PREEVENT,FB5910,EPL,英格蘭超級聯賽,富咸,般尼,BETRADAR,hkjc,1.41,4.0,5.8,2026-03-19T19:30:01.589+08:00,1.41,4.0,5.8,1.85,1.91,-1.0,-1.0,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,11.5,4.95,3.5,3.65,4.85,7.5,15.0,23.0,,
50064005,2026-03-21T23:00:00.000+08:00,Scottish Premier,2026,Kilmarnock,Livingston,PREEVENT,FB5904,SPL,蘇格蘭超級聯賽,基爾馬諾克,利雲斯頓,,hkjc,1.79,3.35,3.6,2026-03-19T19:30:01.589+08:00,1.79,3.35,3.6,,,,,,2026-03-19T19:30:01.589+08:00,10.5,4.65,3.45,3.65,4.95,8.0,17.0,28.0,,
50064007,2026-03-21T23:00:00.000+08:00,Scottish Premier,2026,Falkirk,St. Mirren,PREEVENT,FB5906,SPL,蘇格蘭超級聯賽,福爾柯克,聖美倫,,hkjc,1.66,3.4,4.2,2026-03-19T19:30:01.589+08:00,1.66,3.4,4.2,,,,,,2026-03-19T19:30:01.589+08:00,9.25,4.3,3.3,3.75,5.2,9.25,19.0,30.0,,
50064505,2026-03-21T23:15:00.000+08:00,Spanish Division 1,2026,Espanyol,Getafe,PREEVENT,FB5939,SFL,西班牙甲組聯賽,愛斯賓奴,基達菲,BETRADAR,hkjc,2.25,2.66,3.2,2026-03-19T19:30:01.589+08:00,2.25,2.66,3.2,2.0,1.77,0.0/-0.5,-0.25,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,4.8,3.1,3.1,4.5,8.25,18.0,35.0,70.0,,
50065183,2026-03-21T23:30:00.000+08:00,Dutch Division 1,2026,Fortuna Sittard,Twente,PREEVENT,FB6010,DFL,荷蘭甲組聯賽,幸運薛達,川迪,BETRADAR,hkjc,4.9,4.05,1.46,2026-03-19T19:30:01.589+08:00,4.9,4.05,1.46,1.83,1.93,+1.0,1.0,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,15.0,5.9,3.9,3.65,4.4,6.5,11.5,16.0,,
50064806,2026-03-21T23:30:00.000+08:00,Portuguese Premier,2026,Famalicao,Nacional,PREEVENT,FB5992,PFL,葡萄牙超級聯賽,法馬利卡奧,國民隊,BETRADAR,hkjc,1.52,3.7,4.9,2026-03-19T19:30:01.589+08:00,1.52,3.7,4.9,1.79,1.98,-0.5/-1.0,-0.75,2026-03-19T19:30:01.589+08:00,2026-03-19T19:30:01.589+08:00,9.75,4.4,3.4,3.7,5.2,8.75,17.0,25.0,,
50064802,2026-03-21T23:30:00.000+08:00,Portuguese Premier,2026,Moreirense,FC Arouca,PREEVENT,FB5989,PFL,葡萄牙超級聯賽,摩里倫斯,阿洛卡,BETRADAR,hkjc,2.19,2.98,2.94,2026-03-19T19:30:01.589+08:00,2.19,2.98,2.94,,,,,,2026-03-19T19:30:01.589+08:00,7.5,3.9,3.25,3.85,6.0,10.5,25.0,25.0,,Arouca
